Head,Neck,Left upper limb,Right upper limb,Left lower limb,Right lower limb,Cranium,Back,Fasciae,Arteries of heart,Cardiac veins,Pulmonary arteries,Pulmonary veins,Systemic arteries,Systemic veins,Neurocranium,Viscerocranium,Trunk,Thorax,Digestive canal,Bones of left foot,Bones of right foot,Bones of left hand,Bones of right hand,Cartilages,Regions of trunk,Digestive system,Spinal cord,Bursae,Tendon sheaths,Mandible,Maxilla,Axial skeleton,Appendicular skeleton,Spine
Flocculus.l,,,,,,,,,,,,,,,,,Investing abdominal fascia.r,,,,,,,,,,,,,,,,,
Declive,,,,,,,,,,,,,,,,,Clavipectoral fascia.r,,,,,,,,,,,,,,,,,
Culmen,,,,,,,,,,,,,,,,,Iliopsoas fascia.r,,,,,,,,,,,,,,,,,
Central lobule,,,,,,,,,,,,,,,,,Splenius colli muscle.r,,,,,,,,,,,,,,,,,
Biventral lobule.l,,,,,,,,,,,,,,,,,Rotatores.r,,,,,,,,,,,,,,,,,
Anterior quadrangular lobule.l,,,,,,,,,,,,,,,,,Right superior pulmonary vein,,,,,,,,,,,,,,,,,
Temporal pole.r,,,,,,,,,,,,,,,,,Medial vein of right lung,,,,,,,,,,,,,,,,,
Occipital pole.r,,,,,,,,,,,,,,,,,Superior vein of right lung,,,,,,,,,,,,,,,,,
Central sulcus.r,,,,,,,,,,,,,,,,,Median sacral artery,,,,,,,,,,,,,,,,,
Parieto-occipital sulcus.r,,,,,,,,,,,,,,,,,Posterior division of internal iliac artery.r,,,,,,,,,,,,,,,,,
Subparietal sulcus.r,,,,,,,,,,,,,,,,,Anterior division of internal iliac artery.r,,,,,,,,,,,,,,,,,
Cingulate sulcus (Marginal part*).r,,,,,,,,,,,,,,,,,Internal iliac artery.r,,,,,,,,,,,,,,,,,
Circular sulcus of insula.r,,,,,,,,,,,,,,,,,Common iliac artery.r,,,,,,,,,,,,,,,,,
Collateral sulcus.r,,,,,,,,,,,,,,,,,Azygos vein,,,,,,,,,,,,,,,,,
Anterior occipital sulcus*.r,,,,,,,,,,,,,,,,,Right subcostal vein,,,,,,,,,,,,,,,,,
Opercular part of inferior frontal gyrus.r,,,,,,,,,,,,,,,,,Superior vena cava,,,,,,,,,,,,,,,,,
Orbital part of  inferior frontal gyrus.r,,,,,,,,,,,,,,,,,Hepatic veins,,,,,,,,,,,,,,,,,
Triangular part of inferior frontal gyrus.r,,,,,,,,,,,,,,,,,Intrarenal veins of right kidney,,,,,,,,,,,,,,,,,
Orbital gyri (Frontomarginal gyrus and sulcus*).r,,,,,,,,,,,,,,,,,Right renal vein,,,,,,,,,,,,,,,,,
Paracentral gyrus and sulcus*.r,,,,,,,,,,,,,,,,,Inferior vena cava (thoracic part),,,,,,,,,,,,,,,,,
Transverse frontopolar gyrus and sulcus*.r,,,,,,,,,,,,,,,,,Inferior vena cava (abdominal part),,,,,,,,,,,,,,,,,
Straight gyrus (Gyrus rectus).r,,,,,,,,,,,,,,,,,Superior mesenteric vein,,,,,,,,,,,,,,,,,
Lat_Fis-ant-Vertical.r,,,,,,,,,,,,,,,,,Middle colic vein,,,,,,,,,,,,,,,,,
Inferior frontal sulcus.r,,,,,,,,,,,,,,,,,Right colic vein,,,,,,,,,,,,,,,,,
Middle frontal gyrus.r,,,,,,,,,,,,,,,,,Hepatic portal vein,,,,,,,,,,,,,,,,,
Orbital gyri.r,,,,,,,,,,,,,,,,,Right inferior pulmonary vein,,,,,,,,,,,,,,,,,
Precentral gyrus.r,,,,,,,,,,,,,,,,,Pretraqueal nodes.r,,,,,,,,,,,,,,,,,
Superior frontal gyrus.r,,,,,,,,,,,,,,,,,Thyroid nodes.r,,,,,,,,,,,,,,,,,
Superior frontal sulcus.r,,,,,,,,,,,,,,,,,Anterior inferior jugular nodes.r,,,,,,,,,,,,,,,,,
Paracentral sulcus.r,,,,,,,,,,,,,,,,,Supraclavicular nodes.r,,,,,,,,,,,,,,,,,
Orbital sulci (H-shaped orbital sulci*).r,,,,,,,,,,,,,,,,,Superficial lateral cervical nodes.r,,,,,,,,,,,,,,,,,
Orbital sulci (Lateral Orbital sulcus*).r,,,,,,,,,,,,,,,,,Superficial anterior cervical nodes,,,,,,,,,,,,,,,,,
Olfactory sulcus.r,,,,,,,,,,,,,,,,,Inferior deep lateral cervical nodes.r,,,,,,,,,,,,,,,,,
Precentral sulcus (inferior part)*.r,,,,,,,,,,,,,,,,,Intercostal nodes.r,,,,,,,,,,,,,,,,,
Precentral sulcus (Superior part)*.r,,,,,,,,,,,,,,,,,Anterior axillary nodes.r,,,,,,,,,,,,,,,,,
Angular gyrus.r,,,,,,,,,,,,,,,,,Paratracheal thoracic nodes,,,,,,,,,,,,,,,,,
Supramarginal gyrus.r,,,,,,,,,,,,,,,,,Intermediate external iliac nodes.r,,,,,,,,,,,,,,,,,
Postcentral gyrus.r,,,,,,,,,,,,,,,,,Medial external iliac nodes.r,,,,,,,,,,,,,,,,,
Postcentral sulcus.r,,,,,,,,,,,,,,,,,Obturator nodes.r,,,,,,,,,,,,,,,,,
Precuneus.r,,,,,,,,,,,,,,,,,Inferior gluteal nodes.r,,,,,,,,,,,,,,,,,
Superior parietal lobule.r,,,,,,,,,,,,,,,,,Superior gluteal nodes.r,,,,,,,,,,,,,,,,,
Intraparietal sulcus.r,,,,,,,,,,,,,,,,,Lateral sacral nodes.r,,,,,,,,,,,,,,,,,
Inferior occipital gyrus and sulcus*.r,,,,,,,,,,,,,,,,,Lateral vesical nodes.r,,,,,,,,,,,,,,,,,
Lingual gyrus.r,,,,,,,,,,,,,,,,,Interpectoral nodes.r,,,,,,,,,,,,,,,,,
Lateral occipital gyrus (Middle occipital gyrus*).r,,,,,,,,,,,,,,,,,Inferior epigastric nodes.r,,,,,,,,,,,,,,,,,
Calcarine sulcus.r,,,,,,,,,,,,,,,,,Parasternal nodes.r,,,,,,,,,,,,,,,,,
Cuneus.r,,,,,,,,,,,,,,,,,Tendinous arch of levator ani.l,,,,,,,,,,,,,,,,,
Superior occipital gyri.r,,,,,,,,,,,,,,,,,Lateral thyrohyoid ligament.l,,,,,,,,,,,,,,,,,
Lunate sulcus.r,,,,,,,,,,,,,,,,,Median thyrohyoid ligament,,,,,,,,,,,,,,,,,
Transverse occipital sulcus.r,,,,,,,,,,,,,,,,,Quadrangular membrane.l,,,,,,,,,,,,,,,,,
Transverse temporal gyri.r,,,,,,,,,,,,,,,,,Cricopharyngeal ligament.l,,,,,,,,,,,,,,,,,
Temporal plane.r,,,,,,,,,,,,,,,,,Intertransverse ligaments.l,,,,,,,,,,,,,,,,,
Superior temporal gyrus (Lateral part).r,,,,,,,,,,,,,,,,,Intercornual ligament.l,,,,,,,,,,,,,,,,,
Lateral occipitotemporal gyrus.r,,,,,,,,,,,,,,,,,External intercostal membrane.l,,,,,,,,,,,,,,,,,
Medial occipitotemporal gyrus (Parahippocampal*).r,,,,,,,,,,,,,,,,,Internal intercostal membrane.l,,,,,,,,,,,,,,,,,
Inferior temporal sulcus.r,,,,,,,,,,,,,,,,,Articular capsule of sternoclavicular joint.l,,,,,,,,,,,,,,,,,
Inferior temporal gyrus.r,,,,,,,,,,,,,,,,,Articular disc of sternoclavicular joint.l,,,,,,,,,,,,,,,,,
Middle temporal gyrus.r,,,,,,,,,,,,,,,,,Anterior sternoclavicular ligament.l,,,,,,,,,,,,,,,,,
Superior temporal sulcus.r,,,,,,,,,,,,,,,,,Costoclavicular ligament.l,,,,,,,,,,,,,,,,,
Occipitotemporal sulcus (Lateral part*).r,,,,,,,,,,,,,,,,,Interclavicular ligament.l,,,,,,,,,,,,,,,,,
Insula (Subcentral gyrus and ant. and post. sulci*).r,,,,,,,,,,,,,,,,,Posterior sternoclavicular ligament.l,,,,,,,,,,,,,,,,,
Cingulate gyrus and sulcus (Middle anterior part).r,,,,,,,,,,,,,,,,,Iliolumbar ligament.l,,,,,,,,,,,,,,,,,
Cingulate gyrus and sulcus (Middle posterior part).r,,,,,,,,,,,,,,,,,Anterior sacro-iliac ligament.l,,,,,,,,,,,,,,,,,
Cingulate gyrus and sulcus (Posterior dorsal part).r,,,,,,,,,,,,,,,,,Posterior sacro-iliac ligament.l,,,,,,,,,,,,,,,,,
Cingulate gyrus (Posteroventral part*).r,,,,,,,,,,,,,,,,,Interosseous sacro-iliac ligament.l,,,,,,,,,,,,,,,,,
White matter of telencephalon.r,,,,,,,,,,,,,,,,,Radiate ligament of head of rib.l,,,,,,,,,,,,,,,,,
Lat_Fis-ant-Horizont.r,,,,,,,,,,,,,,,,,Costotransverse ligament.l,,,,,,,,,,,,,,,,,
Lat_Fis-post.r,,,,,,,,,,,,,,,,,Glossopharyngeal nerve (IX).l,,,,,,,,,,,,,,,,,
Posterior transverse collateral sulcus.r,,,,,,,,,,,,,,,,,Accessory nerve (XI).l,,,,,,,,,,,,,,,,,
Sulcus interm_prim-Jensen.r,,,,,,,,,,,,,,,,,Superior trunk of brachial plexus.l,,,,,,,,,,,,,,,,,
Wing of central lobule.r,,,,,,,,,,,,,,,,,Middle trunk of brachial plexus.l,,,,,,,,,,,,,,,,,
Tonsil of cerebellum.r,,,,,,,,,,,,,,,,,Inferior trunk of brachial plexus.l,,,,,,,,,,,,,,,,,
Superior semilunar lobule.r,,,,,,,,,,,,,,,,,Roots of brachial plexus.l,,,,,,,,,,,,,,,,,
Superior cerebellar peduncle.r,,,,,,,,,,,,,,,,,Dorsal scapular nerve.l,,,,,,,,,,,,,,,,,
Posterior quadrangular lobule.r,,,,,,,,,,,,,,,,,Long thoracic nerve.l,,,,,,,,,,,,,,,,,
Peduncle of flocculus.r,,,,,,,,,,,,,,,,,Suprascapular nerve.l,,,,,,,,,,,,,,,,,
Inferior semilunar lobule.r,,,,,,,,,,,,,,,,,Subclavian nerve.l,,,,,,,,,,,,,,,,,
Gracile lobule.r,,,,,,,,,,,,,,,,,Lateral pectoral nerve.l,,,,,,,,,,,,,,,,,
Flocculus.r,,,,,,,,,,,,,,,,,Intercostal nerves.l,,,,,,,,,,,,,,,,,
Biventral lobule.r,,,,,,,,,,,,,,,,,Iliohypogastric nerve.l,,,,,,,,,,,,,,,,,
Anterior quadrangular lobule.r,,,,,,,,,,,,,,,,,Ilio-inguinal nerve.l,,,,,,,,,,,,,,,,,
Tentorium cerebelli.l,,,,,,,,,,,,,,,,,Femoral nerve.l,,,,,,,,,,,,,,,,,
Zonular fibres.r,,,,,,,,,,,,,,,,,Lateral femoral cutaneous nerve.l,,,,,,,,,,,,,,,,,
Zonular fibres.l,,,,,,,,,,,,,,,,,Obturator nerve.l,,,,,,,,,,,,,,,,,
Zonular fibers-curve.r,,,,,,,,,,,,,,,,,Genitofemoral nerve.l,,,,,,,,,,,,,,,,,
Vitreous body.r,,,,,,,,,,,,,,,,,Sympathetic nerves.l,,,,,,,,,,,,,,,,,
Vitreous body.l,,,,,,,,,,,,,,,,,Sympathetic trunk.l,,,,,,,,,,,,,,,,,
Retina.r,,,,,,,,,,,,,,,,,Submandibular triangle.l,,,,,,,,,,,,,,,,,
Retina.l,,,,,,,,,,,,,,,,,Submental triangle.l,,,,,,,,,,,,,,,,,
Sclera.r,,,,,,,,,,,,,,,,,Carotid triangle.l,,,,,,,,,,,,,,,,,
Sclera.l,,,,,,,,,,,,,,,,,Muscular triangle.l,,,,,,,,,,,,,,,,,
Posterior segment of eyeball.r,,,,,,,,,,,,,,,,,Sternocleidomastoid region.l,,,,,,,,,,,,,,,,,
Posterior segment of eyeball.l,,,,,,,,,,,,,,,,,Lesser supraclavicular fossa.l,,,,,,,,,,,,,,,,,
Meridians of eyeball.r,,,,,,,,,,,,,,,,,Lateral region of neck.l,,,,,,,,,,,,,,,,,
Lens.r,,,,,,,,,,,,,,,,,Greater supraclavicular fossa.l,,,,,,,,,,,,,,,,,
Lens.l,,,,,,,,,,,,,,,,,Posterior region of neck.l,,,,,,,,,,,,,,,,,
Iris.r,,,,,,,,,,,,,,,,,Inframammary region.l,,,,,,,,,,,,,,,,,
Iris.l,,,,,,,,,,,,,,,,,Mammary region.l,,,,,,,,,,,,,,,,,
Internal axis of eyeball.r,,,,,,,,,,,,,,,,,Pectoral region.l,,,,,,,,,,,,,,,,,
External axis of eyeball,,,,,,,,,,,,,,,,,Infraclavicular fossa.l,,,,,,,,,,,,,,,,,
Equator of eyeball.r,,,,,,,,,,,,,,,,,Presternal region.l,,,,,,,,,,,,,,,,,
Cornea.r,,,,,,,,,,,,,,,,,Deltopectoral triangle.l,,,,,,,,,,,,,,,,,
Cornea.l,,,,,,,,,,,,,,,,,Lateral region of thorax.l,,,,,,,,,,,,,,,,,
Anterior segment of eyeball.r,,,,,,,,,,,,,,,,,Epigastric region.l,,,,,,,,,,,,,,,,,
Anterior segment of eyeball.l,,,,,,,,,,,,,,,,,Umbilical region.l,,,,,,,,,,,,,,,,,
Anterior chamber of eyeball.r,,,,,,,,,,,,,,,,,Umbilicus.l,,,,,,,,,,,,,,,,,
Anterior chamber of eyeball.l,,,,,,,,,,,,,,,,,Hypochondriac region.l,,,,,,,,,,,,,,,,,
Nucleus of trochlear nerve.l,,,,,,,,,,,,,,,,,Hypogastric region.l,,,,,,,,,,,,,,,,,
Nucleus of trochlear nerve.r,,,,,,,,,,,,,,,,,Inguinal region.l,,,,,,,,,,,,,,,,,
Anterior cochlear nucleus.r,,,,,,,,,,,,,,,,,Lateral region of abdomen.l,,,,,,,,,,,,,,,,,
Posterior cochlear nucleus.l,,,,,,,,,,,,,,,,,Lumbar region.l,,,,,,,,,,,,,,,,,
Inferior salivatory nucleus.r,,,,,,,,,,,,,,,,,Sacral region.l,,,,,,,,,,,,,,,,,
Posterior cochlear nucleus.r,,,,,,,,,,,,,,,,,Infrascapular region.l,,,,,,,,,,,,,,,,,
Posterior nucleus of vagus nerve.l,,,,,,,,,,,,,,,,,Interscapular region.l,,,,,,,,,,,,,,,,,
Nucleus of hypoglossal nerve.l,,,,,,,,,,,,,,,,,Scapular region.l,,,,,,,,,,,,,,,,,
Posterior nucleus of vagus nerve.r,,,,,,,,,,,,,,,,,Triangle of auscultation.l,,,,,,,,,,,,,,,,,
Nucleus of hypoglossal nerve.r,,,,,,,,,,,,,,,,,Vertebral region.l,,,,,,,,,,,,,,,,,
Nucleus of solitary tract.l,,,,,,,,,,,,,,,,,Vagus nerve (X).l,,,,,,,,,,,,,,,,,
Nucleus of solitary tract.r,,,,,,,,,,,,,,,,,Infraspinatus muscle.l,,,,,,,,,,,,,,,,,
Nucleus ambiguus.r,,,,,,,,,,,,,,,,,Subscapularis muscle.l,,,,,,,,,,,,,,,,,
Nucleus ambiguus.l,,,,,,,,,,,,,,,,,Supraspinatus muscle.l,,,,,,,,,,,,,,,,,
Medulla oblongata.r,,,,,,,,,,,,,,,,,Iliopsoas fascia.l,,,,,,,,,,,,,,,,,
Inferior salivatory nucleus.l,,,,,,,,,,,,,,,,,Psoas major.l,,,,,,,,,,,,,,,,,
Frontal region.r,,,,,,,,,,,,,,,,,Superior lingular artery of left lung,,,,,,,,,,,,,,,,,
Eyebrow.r,,,,,,,,,,,,,,,,,Superior segmental artery of left lung,,,,,,,,,,,,,,,,,
Frontal region.l,,,,,,,,,,,,,,,,,Deep artery of penis.l,,,,,,,,,,,,,,,,,
Eyebrow.l,,,,,,,,,,,,,,,,,Anterior division of internal iliac artery.l,,,,,,,,,,,,,,,,,
Mastoid region.r,,,,,,,,,,,,,,,,,Common iliac artery.l,,,,,,,,,,,,,,,,,
Occipital region.r,,,,,,,,,,,,,,,,,Left ascending lumbar vein,,,,,,,,,,,,,,,,,
Parietal region.r,,,,,,,,,,,,,,,,,Internal iliac vein.l,,,,,,,,,,,,,,,,,
Temporal region.r,,,,,,,,,,,,,,,,,Common iliac vein.l,,,,,,,,,,,,,,,,,
Mastoid region.l,,,,,,,,,,,,,,,,,Deep artery of penis.r,,,,,,,,,,,,,,,,,
Occipital region.l,,,,,,,,,,,,,,,,,Left testicular artery,,,,,,,,,,,,,,,,,
Parietal region.l,,,,,,,,,,,,,,,,,Subscapular artery.l,,,,,,,,,,,,,,,,,
Temporal region.l,,,,,,,,,,,,,,,,,Thoracodorsal artery.l,,,,,,,,,,,,,,,,,
Cavity of concha.l,,,,,,,,,,,,,,,,,Circumflex scapular artery.l,,,,,,,,,,,,,,,,,
Cavity of concha.r,,,,,,,,,,,,,,,,,Iliacus branch of iliolumbar artery.l,,,,,,,,,,,,,,,,,
Concha of auricle.l,,,,,,,,,,,,,,,,,Iliolumbar artery.l,,,,,,,,,,,,,,,,,
Concha of auricle.r,,,,,,,,,,,,,,,,,Spinal branch of iliolumbar artery.l,,,,,,,,,,,,,,,,,
Cymba conchae.l,,,,,,,,,,,,,,,,,Lumbar branch of iliolumbar artery.l,,,,,,,,,,,,,,,,,
Cymba conchae.r,,,,,,,,,,,,,,,,,Subscapular vein.l,,,,,,,,,,,,,,,,,
Anterior notch of auricle.r,,,,,,,,,,,,,,,,,Obturator artery.l,,,,,,,,,,,,,,,,,
Antihelix.r,,,,,,,,,,,,,,,,,Intermediate tendon of digastric muscle.l,,,,,,,,,,,,,,,,,
Antitragus.r,,,,,,,,,,,,,,,,,Anterior belly of digastric muscle.l,,,,,,,,,,,,,,,,,
Apex of auricle.r,,,,,,,,,,,,,,,,,Posterior belly of digastric muscle.l,,,,,,,,,,,,,,,,,
Auricular region.r,,,,,,,,,,,,,,,,,Mylohyoid muscle.l,,,,,,,,,,,,,,,,,
Auricular tubercle.r,,,,,,,,,,,,,,,,,Stylohyoid muscle.l,,,,,,,,,,,,,,,,,
Crura of antihelix.r,,,,,,,,,,,,,,,,,Geniohyoid muscle.l,,,,,,,,,,,,,,,,,
Eminentia conchae.r,,,,,,,,,,,,,,,,,Omohyoid muscle.l,,,,,,,,,,,,,,,,,
Eminentia fossae triangularis.r,,,,,,,,,,,,,,,,,Sternohyoid muscle.l,,,,,,,,,,,,,,,,,
Eminentia scaphae.r,,,,,,,,,,,,,,,,,Sternothyroid muscle.l,,,,,,,,,,,,,,,,,
Fossa antihelica.r,,,,,,,,,,,,,,,,,Thyrohyoid muscle.l,,,,,,,,,,,,,,,,,
Helix.r,,,,,,,,,,,,,,,,,Rectus anterior capitis muscle.l,,,,,,,,,,,,,,,,,
Intertragic incisure.r,,,,,,,,,,,,,,,,,Rectus lateralis capitis muscle.l,,,,,,,,,,,,,,,,,
Lobule of auricle.r,,,,,,,,,,,,,,,,,Stylopharyngeus muscle.l,,,,,,,,,,,,,,,,,
Scapha.r,,,,,,,,,,,,,,,,,Ary-epiglottic part of oblique arytenoid muscle.l,,,,,,,,,,,,,,,,,
Tragus.r,,,,,,,,,,,,,,,,,Thyro-epiglottic part of thyro-arytenoid muscle.l,,,,,,,,,,,,,,,,,
Triangular fossa.r,,,,,,,,,,,,,,,,,Platysma.l,,,,,,,,,,,,,,,,,
Posterior auricular groove.r,,,,,,,,,,,,,,,,,Longus capitis muscle.l,,,,,,,,,,,,,,,,,
Anterior notch of auricle.l,,,,,,,,,,,,,,,,,Superficial investing cervical fascia.l,,,,,,,,,,,,,,,,,
Antihelix.l,,,,,,,,,,,,,,,,,Straight part of cricothyroid muscle.l,,,,,,,,,,,,,,,,,
Antitragus.l,,,,,,,,,,,,,,,,,Lateral crico-arytenoid muscle.l,,,,,,,,,,,,,,,,,
Apex of auricle.l,,,,,,,,,,,,,,,,,Posterior crico-arytenoid muscle.l,,,,,,,,,,,,,,,,,
Auricular region.l,,,,,,,,,,,,,,,,,Scalenus medius muscle.l,,,,,,,,,,,,,,,,,
Auricular tubercle.l,,,,,,,,,,,,,,,,,Longus colli muscle.l,,,,,,,,,,,,,,,,,
Crura of antihelix.l,,,,,,,,,,,,,,,,,Sternocleidomastoid muscle.l,,,,,,,,,,,,,,,,,
Eminentia conchae.l,,,,,,,,,,,,,,,,,Scalenus posterior muscle.l,,,,,,,,,,,,,,,,,
Eminentia fossae triangularis.l,,,,,,,,,,,,,,,,,Scalenus anterior muscle.l,,,,,,,,,,,,,,,,,
Eminentia scaphae.l,,,,,,,,,,,,,,,,,Oblique part of cricothyroid muscle.l,,,,,,,,,,,,,,,,,
Fossa antihelica.l,,,,,,,,,,,,,,,,,Iliocostalis colli muscle,,,,,,,,,,,,,,,,,
Helix.l,,,,,,,,,,,,,,,,,Superior thyroid vein.l,,,,,,,,,,,,,,,,,
Intertragic incisure.l,,,,,,,,,,,,,,,,,Internal jugular vein.l,,,,,,,,,,,,,,,,,
Lobule of auricle.l,,,,,,,,,,,,,,,,,Facial vein.l,,,,,,,,,,,,,,,,,
Scapha.l,,,,,,,,,,,,,,,,,Anterior division of retromandibular vein.l,,,,,,,,,,,,,,,,,
Tragus.l,,,,,,,,,,,,,,,,,Obliquus inferior capitis muscle.l,,,,,,,,,,,,,,,,,
Triangular fossa.l,,,,,,,,,,,,,,,,,Obliquus superior capitis muscle.l,,,,,,,,,,,,,,,,,
Posterior auricular groove.l,,,,,,,,,,,,,,,,,Rectus posterior major capitis muscle.l,,,,,,,,,,,,,,,,,
Orbital region.r,,,,,,,,,,,,,,,,,Rectus posterior minor capitis muscle.l,,,,,,,,,,,,,,,,,
Orbital region.l,,,,,,,,,,,,,,,,,Semispinalis colli muscle.l,,,,,,,,,,,,,,,,,
Upper eyelid.t,,,,,,,,,,,,,,,,,Ascending part of trapezius muscle.l,,,,,,,,,,,,,,,,,
Upper eyelid.j,,,,,,,,,,,,,,,,,Longissimus colli muscle.l,,,,,,,,,,,,,,,,,
Lower eyelid.t,,,,,,,,,,,,,,,,,Spinalis capitis muscle.l,,,,,,,,,,,,,,,,,
Lower eyelid.j,,,,,,,,,,,,,,,,,Splenius capitis muscle.l,,,,,,,,,,,,,,,,,
Eyelids.t,,,,,,,,,,,,,,,,,Longissimus capitis muscle.l,,,,,,,,,,,,,,,,,
Eyelids.j,,,,,,,,,,,,,,,,,Multifidus colli muscle.l,,,,,,,,,,,,,,,,,
Nasal region.r,,,,,,,,,,,,,,,,,Levator scapulae.l,,,,,,,,,,,,,,,,,
Nasal region.l,,,,,,,,,,,,,,,,,Spinalis colli muscle.l,,,,,,,,,,,,,,,,,
External nose.t,,,,,,,,,,,,,,,,,Iliocostalis lumborum muscle.l,,,,,,,,,,,,,,,,,
External nose.j,,,,,,,,,,,,,,,,,Iliocostalis thoracis muscle.l,,,,,,,,,,,,,,,,,
Ala of nose.t,,,,,,,,,,,,,,,,,Longissimus thoracis muscle.l,,,,,,,,,,,,,,,,,
Root of nose.t,,,,,,,,,,,,,,,,,Spinalis thoracis muscle.l,,,,,,,,,,,,,,,,,
Root of nose.j,,,,,,,,,,,,,,,,,Multifidus thoracis muscle.l,,,,,,,,,,,,,,,,,
Apex of nose.t,,,,,,,,,,,,,,,,,Multifidus lumborum muscle.l,,,,,,,,,,,,,,,,,
Apex of nose.j,,,,,,,,,,,,,,,,,Semispinalis thoracis muscle.l,,,,,,,,,,,,,,,,,
Angle of mouth.r,,,,,,,,,,,,,,,,,Interspinales thoracis muscles.l,,,,,,,,,,,,,,,,,
Labial commissure.r,,,,,,,,,,,,,,,,,Interspinales lumborum muscles.l,,,,,,,,,,,,,,,,,
Oral region.r,,,,,,,,,,,,,,,,,Descending part of trapezius muscle.l,,,,,,,,,,,,,,,,,
Philtrum.r,,,,,,,,,,,,,,,,,Transverse part of trapezius muscle.l,,,,,,,,,,,,,,,,,
Tubercle of upper lip.r,,,,,,,,,,,,,,,,,Dorsal parts of lateral intertransversarii lumborum muscles.l,,,,,,,,,,,,,,,,,
Angle of mouth.l,,,,,,,,,,,,,,,,,Ventral parts of lateral intertransversarii lumborum muscles.l,,,,,,,,,,,,,,,,,
Labial commissure.l,,,,,,,,,,,,,,,,,Rhomboid major muscle.l,,,,,,,,,,,,,,,,,
Oral region.l,,,,,,,,,,,,,,,,,Rhomboid minor muscle.l,,,,,,,,,,,,,,,,,
Philtrum.l,,,,,,,,,,,,,,,,,Latissimus dorsi muscle.l,,,,,,,,,,,,,,,,,
Tubercle of upper lip.l,,,,,,,,,,,,,,,,,Serratus posterior inferior muscle.l,,,,,,,,,,,,,,,,,
Mouth.t,,,,,,,,,,,,,,,,,Serratus posterior superior muscle.l,,,,,,,,,,,,,,,,,
Upper lip.t,,,,,,,,,,,,,,,,,Clavicular head of pectoralis major muscle.l,,,,,,,,,,,,,,,,,
Upper lip.j,,,,,,,,,,,,,,,,,Sternocostal head of pectoralis major muscle.l,,,,,,,,,,,,,,,,,
Buccal region.r,,,,,,,,,,,,,,,,,(Abdominal part of pectoralis major muscle).l,,,,,,,,,,,,,,,,,
Infra-orbital region.r,,,,,,,,,,,,,,,,,Levatores longi costarum.l,,,,,,,,,,,,,,,,,
Mental region.r,,,,,,,,,,,,,,,,,Levatores breves costarum.l,,,,,,,,,,,,,,,,,
Mentolabial sulcus.r,,,,,,,,,,,,,,,,,Pectoralis minor muscle.l,,,,,,,,,,,,,,,,,
Parotideomasseteric region.r,,,,,,,,,,,,,,,,,External intercostal muscles.l,,,,,,,,,,,,,,,,,
Zygomatic region.r,,,,,,,,,,,,,,,,,Internal intercostal muscles.l,,,,,,,,,,,,,,,,,
Nasolabial sulcus.r,,,,,,,,,,,,,,,,,Serratus anterior muscle.l,,,,,,,,,,,,,,,,,
Buccal region.l,,,,,,,,,,,,,,,,,Innermost intercostal muscles.l,,,,,,,,,,,,,,,,,
Infra-orbital region.l,,,,,,,,,,,,,,,,,Subclavius muscle.l,,,,,,,,,,,,,,,,,
Mental region.l,,,,,,,,,,,,,,,,,Transversus thoracis muscle.l,,,,,,,,,,,,,,,,,
Mentolabial sulcus.l,,,,,,,,,,,,,,,,,Rectus abdominis muscle.l,,,,,,,,,,,,,,,,,
Parotideomasseteric region.l,,,,,,,,,,,,,,,,,Inguinal ligament.l,,,,,,,,,,,,,,,,,
Zygomatic region.l,,,,,,,,,,,,,,,,,External abdominal oblique muscle.l,,,,,,,,,,,,,,,,,
Nasolabial sulcus.l,,,,,,,,,,,,,,,,,Internal abdominal oblique muscle.l,,,,,,,,,,,,,,,,,
Cheek.t,,,,,,,,,,,,,,,,,Transversus abdominis muscle.l,,,,,,,,,,,,,,,,,
Cheek.j,,,,,,,,,,,,,,,,,Pyramidalis muscle.l,,,,,,,,,,,,,,,,,
Chin.t,,,,,,,,,,,,,,,,,Quadratus lumborum muscle.l,,,,,,,,,,,,,,,,,
Chin.j,,,,,,,,,,,,,,,,,Coccygeus muscle.l,,,,,,,,,,,,,,,,,
Hairs of eyebrow.r,,,,,,,,,,,,,,,,,Iliococcygeus muscle.l,,,,,,,,,,,,,,,,,
Hairs of eyebrow.l,,,,,,,,,,,,,,,,,Pubo-analis muscle.l,,,,,,,,,,,,,,,,,
Eyelashes.l,,,,,,,,,,,,,,,,,Pubococcygeus muscle.l,,,,,,,,,,,,,,,,,
Eyelashes.r,,,,,,,,,,,,,,,,,Teres major muscle.l,,,,,,,,,,,,,,,,,
Hairs of head,,,,,,,,,,,,,,,,,External anal sphincter.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Posterior layer of thoracolumbar fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Middle layer of thoracolumbar fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Anterior layer of thoracolumbar fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Pectoral fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Investing abdominal fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Iliopectineal arch.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Clavipectoral fascia.l,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Rotatores.l,,,,,,,,,,,,,,,,,
